"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"change"
"hsa-miR-1266-3p"	-0.593534485058264	0.994125570072995	9.22356134517327	0.00238920354579034	0.00799739390477127	"NOT"
"hsa-miR-936"	0.452847704593441	0.964964474284959	9.19112353412814	0.00243191569380415	0.00812819654909728	"NOT"
"hsa-miR-3188"	0.331835420874404	1.89516066607534	9.1163124780129	0.00253340124958556	0.00845475402100495	"NOT"
"hsa-miR-543"	0.653848676886397	1.09530163107057	9.10082515189492	0.00255494206864748	0.00851393511996389	"NOT"
"hsa-miR-5580-5p"	0.658597606474878	1.0909529209128	9.08189007823853	0.00258153103834223	0.00858973720496017	"NOT"
"hsa-miR-3177-5p"	0.290019889861675	4.74055945113152	9.07708377126778	0.00258832472501876	0.00859954544597616	"NOT"
"hsa-miR-7157-5p"	0.580262573425258	0.988625559179953	9.05414742901473	0.00262099593003669	0.00869517344148672	"NOT"
"hsa-miR-6866-5p"	0.700114434587922	1.10284336415387	9.04087162177359	0.00264009735431609	0.0087455669396308	"NOT"
"hsa-miR-6813-5p"	-0.56977418692953	1.08006780548171	8.96983077356481	0.00274474017952895	0.0090787559784419	"NOT"
"hsa-miR-6824-3p"	0.659041604919764	1.03717597787607	8.91954421285493	0.00282134915064071	0.0093183703114219	"NOT"
"hsa-miR-1284"	-0.749013977185927	1.20997010275056	8.88666476518699	0.00287260995806279	0.00947368121862595	"NOT"
"hsa-miR-5695"	0.65882244743625	1.04967455467448	8.88264261995266	0.0028789452935552	0.00948059157052936	"NOT"
"hsa-miR-1250-3p"	0.637373123792411	1.01147861762184	8.86672013881753	0.00290416460918822	0.00954957656786009	"NOT"
"hsa-miR-625-3p"	0.617878471505031	0.994488214526679	8.80249328081203	0.00300819165451856	0.00987711679809617	"NOT"
"hsa-miR-6514-5p"	0.623627293248345	1.00593808210893	8.76737930769764	0.00306665761871116	0.0100543202865662	"NOT"
"hsa-miR-3677-5p"	0.67063500431326	1.05277105533399	8.75689652344397	0.00308433460511854	0.0100974702445755	"NOT"
"hsa-miR-6769a-5p"	0.618814299646587	1.00864021911816	8.71137376245872	0.00316230814455069	0.0103376038175663	"NOT"
"hsa-miR-3152-3p"	0.598220598544465	0.99635064177905	8.68115000792926	0.00321518043760751	0.010495099939402	"NOT"
"hsa-miR-3152-5p"	0.368665676376566	8.10302481411454	8.657576708634	0.00325704163948868	0.0106162465100535	"NOT"
"hsa-miR-203b-3p"	0.589129989736843	0.994744331444405	8.59835464392569	0.0033646684940336	0.0109510898874223	"NOT"
"hsa-miR-4738-5p"	0.63739482572443	1.08553166371516	8.56864143293842	0.00342002257785323	0.011115073378023	"NOT"
"hsa-miR-1296-3p"	-0.503811001706361	0.958817360035569	8.54745435060954	0.00346005759000044	0.0112288661411335	"NOT"
"hsa-miR-451a"	0.603525509168199	1.22822273705747	8.50584116512846	0.00354008224790174	0.0114719187047946	"NOT"
"hsa-miR-1910-5p"	0.468210469065985	2.66369240681882	8.40624424975294	0.00373934374870106	0.0121001050970992	"NOT"
"hsa-miR-5690"	0.572394044327838	0.990048637739927	8.39117957879165	0.0037704614543895	0.0121831673584031	"NOT"
"hsa-miR-6512-5p"	0.619592947029325	1.01534429429497	8.35715861282995	0.00384170816846962	0.0123954682030275	"NOT"
"hsa-miR-34b-3p"	0.629546436429975	1.0146310120572	8.32189636705755	0.00391700056886651	0.0126201920345613	"NOT"
"hsa-miR-3928-5p"	0.544279700615206	1.22946802441918	8.29515240205535	0.00397510442025327	0.0127889690412753	"NOT"
"hsa-miR-181c-3p"	0.540074312166469	0.982352059705185	8.28785226489276	0.00399111650673406	0.0128220352141629	"NOT"
"hsa-miR-6729-5p"	0.486055521354423	0.973033168350559	8.19945325174706	0.00419030152680495	0.0134426315838391	"NOT"
"hsa-miR-6776-5p"	0.438671809689745	5.2311429732425	8.19500703117683	0.00420058315066785	0.0134563093479847	"NOT"
"hsa-miR-493-5p"	-0.394765459976483	3.61474703582257	8.18706452705737	0.00421901367331311	0.0134960151266497	"NOT"
"hsa-miR-4516"	0.4021867387274	0.9609314189442	8.17892196925598	0.00423799387398111	0.0135373632888882	"NOT"
"hsa-miR-6863"	0.414693026082289	0.963364569430974	8.14585513361155	0.00431596975637948	0.0137621515295224	"NOT"
"hsa-miR-6800-5p"	0.633706146463786	1.06003837877069	8.14387910253515	0.00432067548019889	0.0137621515295224	"NOT"
"hsa-miR-323a-3p"	-0.208233076839666	0.938829032844251	8.14125986027335	0.00432692099931101	0.0137624400490177	"NOT"
"hsa-miR-3117-3p"	0.499141674503622	0.975004406279444	8.09370148928213	0.00444193510092612	0.0141081915989642	"NOT"
"hsa-miR-4487"	0.625110130507161	1.07366582664768	8.07926485646396	0.00447746057174208	0.0142008536715111	"NOT"
"hsa-miR-133a-5p"	-0.240284648807965	6.2863606067036	8.07633219597551	0.00448471250390241	0.0142037070236909	"NOT"
"hsa-miR-4762-5p"	0.401830232115398	0.962094281372116	8.00572145489807	0.00466297808627516	0.0147474101851644	"NOT"
"hsa-miR-6794-5p"	-0.376056627582183	0.945561630246973	7.99630190887761	0.00468729847402754	0.0148033889659966	"NOT"
"hsa-miR-3177-3p"	0.561739760102228	1.17558493398587	7.96986448841551	0.00475624992795785	0.0149999645118671	"NOT"
"hsa-miR-4745-5p"	0.469045653851692	1.37141566445047	7.96290890682724	0.00477456186200837	0.0150365074978179	"NOT"
"hsa-miR-3130-3p"	0.508490735966916	0.978121292740383	7.89916845714646	0.00494575284212422	0.015553731863558	"NOT"
"hsa-miR-1227-3p"	-0.550034644863303	0.994670025410015	7.88819247368355	0.00497585679420665	0.0156264266739411	"NOT"
"hsa-miR-542-3p"	0.460557453012454	1.39104106040377	7.88279328906719	0.00499073364373903	0.0156511646948113	"NOT"
"hsa-miR-5707"	0.657596126957512	1.00585652147762	7.86325391574456	0.00504495205857243	0.0157990375391708	"NOT"
"hsa-miR-1229-3p"	-0.414031488190982	3.05176637182893	7.78948803408662	0.00525510846655072	0.0164341573863041	"NOT"
"hsa-miR-3129-3p"	0.522271167280234	0.979083621964879	7.78574368112191	0.00526601094840086	0.0164452520679111	"NOT"
"hsa-miR-3196"	1.12792506832377	2.267497978575	7.7815995060962	0.00527810448138569	0.0164600301539448	"UP"
"hsa-miR-3661"	0.602987866011433	1.08918747373409	7.75053387331718	0.00536966652238283	0.016722248390039	"NOT"
"hsa-miR-148a-3p"	0.585551778237127	1.00543878345772	7.71251405592142	0.00548393251617909	0.0170543436803567	"NOT"
"hsa-miR-377-5p"	0.651954932190037	1.35115471798647	7.5977744994151	0.00584403925497586	0.018148988575175	"NOT"
"hsa-miR-4643"	0.582492517432918	1.11863476740491	7.58656901188215	0.00588047598611183	0.0182368159569293	"NOT"
"hsa-miR-6757-5p"	0.587194301401739	1.11076340662197	7.58176325008083	0.00589617374937801	0.0182601724426721	"NOT"
"hsa-miR-10b-5p"	0.283608252182714	7.22411179497961	7.57862079349002	0.00590646152597194	0.018266733018082	"NOT"
"hsa-miR-499b-5p"	1.03931427372398	1.11761328883161	7.54098611697594	0.0060311025411311	0.0186264437596259	"UP"
"hsa-miR-517-5p"	-0.380184186580114	1.94017111697934	7.52988470893206	0.00606837908860265	0.0187157181270559	"NOT"
"hsa-miR-6844"	-0.455355955934956	0.955931771680154	7.51081839270378	0.00613294991803879	0.0188689461880416	"NOT"
"hsa-miR-641"	0.512781149327338	0.980041193941664	7.5102342826338	0.0061349391228561	0.0188689461880416	"NOT"
"hsa-miR-892b"	0.573581666647051	1.00531794859594	7.50708683765902	0.00614566918189241	0.0188759839158124	"NOT"
"hsa-miR-3190-5p"	-0.538573908481441	0.989623904279118	7.46507840320152	0.00629072916137238	0.0192950211314522	"NOT"
"hsa-miR-7-2-3p"	0.546418140993804	0.990915701120002	7.44879936246014	0.00634787787573768	0.0194436368906157	"NOT"
"hsa-miR-29b-2-5p"	0.873316960797625	14.414002055866	7.35175154257645	0.00669974522185906	0.0204933383256865	"NOT"
"hsa-miR-3166"	-0.408794662718435	0.948788417875848	7.24954433149611	0.00709190062861873	0.0216632374393326	"NOT"
"hsa-miR-4508"	0.580593542900324	1.02083948120198	7.19315846032521	0.00731820543804421	0.0223240209542522	"NOT"
"hsa-miR-4799-5p"	0.509390369535343	0.983035852045399	7.12498394371119	0.00760170955069813	0.0231572514378216	"NOT"
"hsa-miR-4444"	0.773230028383629	1.72755152802375	7.09720481544798	0.00772042592181583	0.0234869011716737	"NOT"
"hsa-miR-4504"	0.440441228297092	0.97057286920015	7.04761676134393	0.00793707848960956	0.024113189541803	"NOT"
"hsa-miR-4652-3p"	-0.470961767438388	0.961500188798805	7.00654500579259	0.00812122559527576	0.024639159336549	"NOT"
"hsa-miR-559"	0.864378678655358	1.19169746200306	6.91471636427264	0.00854892008108126	0.0259016060993194	"NOT"
"hsa-miR-3150a-3p"	0.401299991248932	0.963606112390113	6.90226200183872	0.0086086760934553	0.0260473609539459	"NOT"
"hsa-miR-6870-3p"	-0.480371504384237	0.964880375972576	6.87439954021332	0.00874391301759351	0.0264207966315393	"NOT"
"hsa-miR-1303"	0.486164046073693	2.3672837905033	6.84925862325645	0.00886780632683118	0.0267589945300871	"NOT"
"hsa-miR-4774-5p"	0.565153942678648	1.06863063837195	6.71401689135814	0.00956580099722709	0.0288263221425873	"NOT"
"hsa-miR-4532"	0.447297809374825	2.84231522663746	6.70569678952711	0.00961053683838437	0.0289221539308579	"NOT"
"hsa-miR-3913-3p"	0.343256255563496	0.958792612396661	6.69544116765729	0.00966597474308425	0.0290498918353984	"NOT"
"hsa-miR-4306"	0.958359975281194	1.13809249322043	6.66632264000839	0.00982517096222712	0.0294887010356239	"NOT"
"hsa-miR-518f-3p"	0.339524922163145	0.957155376955361	6.6146479665901	0.0101143330650922	0.0303158830208394	"NOT"
"hsa-miR-1825"	-0.337400361063788	1.45305295159478	6.57482021574333	0.0103431450336879	0.0309602038759385	"NOT"
"hsa-miR-564"	0.949470527654663	1.13562776734115	6.49897566604676	0.0107936660450321	0.0322655578565398	"NOT"
"hsa-miR-6789-3p"	0.473881358832164	0.980214765061053	6.48219999925084	0.010896003911286	0.0325174897284894	"NOT"
"hsa-miR-6773-5p"	0.461503224924726	1.2839483286248	6.47874204050242	0.0109172221953879	0.0325174897284894	"NOT"
"hsa-miR-1251-5p"	0.312122620906593	1.83426341204293	6.47803401638566	0.0109215719079139	0.0325174897284894	"NOT"
"hsa-miR-4649-5p"	0.333509740946044	0.957877607019006	6.42313374408647	0.0112643218613817	0.0334933825559168	"NOT"
"hsa-miR-4484"	0.358281709700317	0.960860801006053	6.3589183193769	0.0116792723925093	0.0346810797737726	"NOT"
"hsa-miR-5700"	0.3853759409583	0.96376364248213	6.34721524171064	0.011756570414462	0.034864312263577	"NOT"
"hsa-miR-3945"	0.419174268645364	0.968306523624497	6.33654062548561	0.0118275335533849	0.035028298046846	"NOT"
"hsa-miR-3678-3p"	0.531005096777868	1.00871894559567	6.26188412673582	0.0123362937156898	0.0364867099845005	"NOT"
"hsa-miR-4695-5p"	0.546948971782157	1.04102736284549	6.18903405033961	0.0128544332150225	0.0379689731423913	"NOT"
"hsa-miR-6872-3p"	0.532771800654958	1.08970312621431	6.17315944339873	0.0129702772750132	0.038260606842915	"NOT"
"hsa-miR-548az-5p"	0.469550571230968	0.978111705537759	6.16792095361143	0.0130087399043208	0.0383235078077223	"NOT"
"hsa-miR-369-3p"	0.524341464419712	1.00350084755255	6.14602450522142	0.013170784120001	0.0387498332793714	"NOT"
"hsa-miR-7158-5p"	0.542792524608865	1.04219394101233	6.14005645365347	0.0132153094225918	0.0388297396437782	"NOT"
"hsa-miR-146a-3p"	0.524315751576638	1.11395206588294	6.12315382389204	0.0133422551046859	0.0391512892573197	"NOT"
"hsa-miR-4669"	-0.198659100119607	5.63375840968018	6.08582457980879	0.0136270751069796	0.0398892620219559	"NOT"
"hsa-miR-643"	0.328410129290001	0.959040333112914	6.08551983593156	0.0136294258429223	0.0398892620219559	"NOT"
"hsa-miR-4536-5p"	0.501865699092134	0.993468153633922	6.08182698722794	0.0136579449435522	0.0399204769853368	"NOT"
"hsa-miR-501-5p"	0.883893760749406	1.24249641619752	6.06440205120828	0.0137933445488992	0.0402636010591888	"NOT"
"hsa-miR-362-5p"	0.427302878609895	12.7210112342271	5.96635170368597	0.0145814182723065	0.0425085414040122	"NOT"
"hsa-miR-4521"	0.308909223513248	0.954843213106305	5.95157167465354	0.0147041704964942	0.0428064626898802	"NOT"
"hsa-miR-642a-5p"	0.318470784310917	4.14331020219467	5.94944737532342	0.0147219006299275	0.0428064626898802	"NOT"
"hsa-miR-3618"	-0.462857463872717	1.07745553416423	5.91985268143014	0.0149712102958793	0.043474839248813	"NOT"
"hsa-miR-3065-5p"	0.549060420319386	1.01501170949621	5.91664260309267	0.0149985125213828	0.0434976316443735	"NOT"
"hsa-miR-588"	0.199360751189303	9.34072413851097	5.91252829587427	0.0150335803459722	0.0435377129711048	"NOT"
"hsa-miR-513a-5p"	0.898513231049102	1.23997550749217	5.91045596922913	0.0150512755485975	0.0435377129711048	"NOT"
"hsa-miR-4707-5p"	0.525427487953987	1.02693910395465	5.87082232953833	0.0153938594158794	0.0444711494236515	"NOT"
"hsa-miR-6879-3p"	-0.275857638752612	0.942323677320945	5.86781105943819	0.0154202142409538	0.0444898052164808	"NOT"
"hsa-miR-1263"	-0.254450172116083	2.37420561067931	5.85287194774878	0.0155516512995425	0.0448112014249703	"NOT"
"hsa-miR-487a-3p"	0.524299696151778	1.07417502108507	5.83260321043656	0.0157318272752939	0.045272028040614	"NOT"
"hsa-miR-3662"	0.42707321712267	0.972045930699165	5.82396525878988	0.0158092654512959	0.0454363978780176	"NOT"
"hsa-miR-378h"	0.301258804147297	0.955216777860149	5.78823928362874	0.0161337402749179	0.0463094265143984	"NOT"
"hsa-miR-449a"	0.362174006232885	8.48023484666704	5.78295410716851	0.0161823215938576	0.0463893219023918	"NOT"
"hsa-miR-4804-3p"	0.486679668376673	0.989745069061683	5.76323887839499	0.0163648784000561	0.0468525839981119	"NOT"
"hsa-miR-889-5p"	0.298470002684078	8.10814070577873	5.75276090774355	0.0164627638950178	0.0470725576333247	"NOT"
"hsa-miR-6785-5p"	0.460512571323835	0.985036170533689	5.74817581845292	0.0165057876242592	0.0471353015681272	"NOT"
"hsa-miR-204-3p"	0.505059198348664	1.10681335385828	5.73507339251626	0.0166293731354426	0.0474276509322062	"NOT"
"hsa-miR-3610"	0.502382069878608	0.990130808465625	5.72949151775458	0.0166823123198962	0.047518025920112	"NOT"
"hsa-miR-4745-3p"	0.518721660697388	1.068818158172	5.72295086291354	0.0167445659073949	0.0476346684083143	"NOT"
"hsa-miR-3940-3p"	-0.457303654848784	0.974801164178231	5.71870382372475	0.0167851172425403	0.0476893547068869	"NOT"
"hsa-miR-4776-3p"	-0.439490707991039	1.10484126341978	5.6925670025139	0.01703691525345	0.0483267958376567	"NOT"
"hsa-miR-664b-5p"	0.474355062958921	0.990639297578742	5.69094161330912	0.0170527021090837	0.0483267958376567	"NOT"
"hsa-miR-500a-5p"	0.681561790764718	1.06158069633827	5.68818178923578	0.0170795419219026	0.04834158954098	"NOT"
"hsa-miR-6856-3p"	0.509959056119285	0.991951306881089	5.65815932257914	0.0173743477591265	0.0491138326035485	"NOT"
"hsa-miR-125b-1-3p"	0.503406805751621	1.10085136095276	5.65544943368809	0.0174012145970252	0.0491276715138237	"NOT"
"hsa-miR-1908-5p"	0.512460844131765	0.99277271813821	5.64709268058181	0.017484336812039	0.0493000972405034	"NOT"
"hsa-miR-186-3p"	-0.391464190375245	1.2127071369656	5.59964046516211	0.0179641637226372	0.0505892570325147	"NOT"
"hsa-miR-511-3p"	0.512123796208478	1.0819644010936	5.59105280455753	0.0180524428112172	0.0507739146237506	"NOT"
"hsa-miR-6857-3p"	-0.2027669091465	0.939882785923101	5.57408111339711	0.0182282275218165	0.0512039155009819	"NOT"
"hsa-miR-1236-5p"	0.290675662561018	0.955586248871291	5.56372046364555	0.0183364061782742	0.0513365114198356	"NOT"
"hsa-miR-888-5p"	-0.255098741023012	2.15852259109942	5.56325047093787	0.0183413292049447	0.0513365114198356	"NOT"
"hsa-miR-762"	0.289170554473547	0.954264631239264	5.56296615657914	0.0183443079715781	0.0513365114198356	"NOT"
"hsa-miR-216a-3p"	0.480783949441371	0.99784249867711	5.50998667567171	0.0189081909519492	0.0528483937106981	"NOT"
"hsa-miR-4636"	0.285555746850253	0.953912180314446	5.50533825164655	0.0189585130314423	0.0529228903099937	"NOT"
"hsa-miR-508-5p"	0.836857134693608	1.26112962888084	5.48595420395418	0.0191698537711341	0.0534461259753813	"NOT"
"hsa-miR-1285-3p"	0.268995522632174	6.1159199765373	5.47276689252544	0.0193150229821189	0.0537837999850784	"NOT"
"hsa-miR-6839-5p"	0.468490540218845	0.991981354602953	5.44225328908584	0.0196552973306421	0.054663239839945	"NOT"
"hsa-miR-545-3p"	0.349026974950557	0.960757018980691	5.43788988536687	0.0197044601461648	0.0547318917848752	"NOT"
"hsa-miR-1537-3p"	0.552986816043187	1.48975761107037	5.43380262522544	0.0197506269552	0.0547920618757161	"NOT"
"hsa-miR-548x-3p"	0.357806419223573	0.964175631011151	5.3444940629378	0.0207878152354406	0.0575979614206259	"NOT"
"hsa-miR-6889-5p"	0.41511837222807	0.975483817030194	5.32222966358881	0.0210550537381439	0.0582662130674378	"NOT"
"hsa-miR-1915-3p"	0.441823338388151	1.18361274832018	5.29603562558407	0.0213740178557481	0.0590757774109428	"NOT"
"hsa-miR-6855-5p"	-0.308675826030722	1.45296509743448	5.26947079476759	0.0217026094268963	0.0599099193562223	"NOT"
"hsa-miR-582-5p"	0.348695930938707	0.961964781754748	5.2610783640084	0.0218075027747609	0.060125248094162	"NOT"
"hsa-miR-1199-5p"	-0.356191270414193	0.952262800858585	5.25706296976406	0.0218578750047977	0.0601899119590243	"NOT"
"hsa-miR-6885-3p"	-0.156017421871631	0.938631932742062	5.24966685038097	0.0219509733296507	0.0603719266483383	"NOT"
"hsa-miR-145-3p"	0.275520623329268	0.953012489774871	5.24516808064095	0.0220078021884035	0.060453864488047	"NOT"
"hsa-miR-125a-3p"	-0.385935129527963	0.958047396295597	5.23813181911524	0.0220969906229062	0.0606243816353597	"NOT"
"hsa-miR-3622b-5p"	0.485620387912782	1.01004847573467	5.22913661775362	0.0222115552610421	0.0608640166221692	"NOT"
"hsa-miR-1254"	0.279528771781784	2.68345810233557	5.21252110491764	0.0224247946206394	0.0613731221196447	"NOT"
"hsa-miR-455-5p"	0.77820784469383	1.27162773273068	5.14713197548599	0.0232848015397192	0.0636489196122397	"NOT"
"hsa-miR-525-5p"	0.331572441187313	0.961764294322865	5.12246347062674	0.0236180653872201	0.0644810674063787	"NOT"
"hsa-miR-129-5p"	0.969402769951521	15.6835526684677	5.0668899739812	0.0243870994044789	0.0664994564248961	"NOT"
"hsa-miR-365a-3p"	0.425777266779349	0.97756875653772	5.0306173473445	0.0249030202357866	0.0677141699421701	"NOT"
"hsa-miR-4710"	-0.312048440183474	0.94759052717046	5.02925573097916	0.024922606280724	0.0677141699421701	"NOT"
"hsa-miR-4707-3p"	0.425582079103304	0.980428490841175	5.029199348872	0.024923417648661	0.0677141699421701	"NOT"
"hsa-miR-6859-3p"	0.264713093319333	0.953443972105893	5.01996218009057	0.0250567163028795	0.0679256896275872	"NOT"
"hsa-miR-4793-3p"	0.46855602163519	1.00151398257728	5.01959517483363	0.0250620277024863	0.0679256896275872	"NOT"
"hsa-miR-432-5p"	-0.381035789642888	1.49123975990167	4.99583259426322	0.0254084266320024	0.0687811645873575	"NOT"
"hsa-miR-6719-3p"	0.481003189707609	1.082805475038	4.99296015396692	0.0254506351629591	0.0688121163535388	"NOT"
"hsa-miR-510-3p"	0.317752735212715	0.957887457800775	4.98931257902348	0.02550433873484	0.0688740355206549	"NOT"
"hsa-miR-4449"	-0.440256799177103	1.03734747220733	4.94154895123762	0.0262185308453903	0.0707172918821384	"NOT"
"hsa-miR-6728-5p"	0.471131322711802	1.110374348499	4.93231029651645	0.0263590547722883	0.0710106583985984	"NOT"
"hsa-let-7a-3p"	0.460729853309666	1.0004437317524	4.92755783441385	0.026431646435761	0.0711205312038046	"NOT"
"hsa-miR-6890-3p"	0.457938757213572	0.996848396451435	4.91597211375677	0.0266094849935312	0.0715129909201152	"NOT"
"hsa-miR-324-3p"	-0.392670863610892	1.15300235516528	4.91184667716402	0.0266731095342591	0.0715979266729931	"NOT"
"hsa-miR-887-3p"	-0.185391428149405	0.939793619350435	4.87592107446457	0.0272339029082836	0.0730155958068611	"NOT"
"hsa-miR-7844-5p"	0.371877600829482	0.96821880902692	4.87170370364356	0.02730053487949	0.0731065820245984	"NOT"
"hsa-miR-6838-5p"	-0.429755008663927	0.985092117858175	4.85745766462207	0.0275268703539276	0.0736245001332322	"NOT"
"hsa-miR-5008-5p"	0.472555345111232	0.995012124965644	4.85448215509774	0.0275743899795727	0.0736634838641869	"NOT"
"hsa-miR-3621"	-0.441532199842561	1.08397786413129	4.84758429317503	0.0276848790421757	0.0738703932438007	"NOT"
"hsa-miR-4783-5p"	-0.34741224641672	0.952807476160349	4.8429175925896	0.0277598907656229	0.0739822595374647	"NOT"
"hsa-miR-5699-3p"	-0.431944768585863	1.04942454154683	4.83724203674211	0.0278514036939285	0.0740779397418026	"NOT"
